9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065183
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995906	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995905	10.065182
9.995906	10.065182
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975440
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975440
12.059365	9.975437
12.059365	9.975437
12.059365	9.975440
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
12.059365	9.975437
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
11.228512	11.604314
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582262	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582262	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582261	11.871738
9.582262	11.871738
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.124892	10.834545
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
8.082689	9.071268
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976523
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
9.487384	7.976522
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
11.256614	8.400326
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
16.390477	9.925976
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
13.951651	14.947684
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
8.629959	16.265782
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.222519	12.793347
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221892	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
4.221891	7.117482
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
8.623657	3.745463
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
14.081864	5.023121
Time: 8.938912
